2015-07-25,TETE-Charcuterie,5:00,2
2015-07-25,TETE-Charcuterie,5:15,2
2015-07-25,TETE-Charcuterie,5:30,2
2015-07-25,TETE-Charcuterie,6:30,2
2015-07-25,TETE-Charcuterie,6:45,2
2015-07-25,TETE-Charcuterie,7:00,2
2015-07-25,TETE-Charcuterie,7:15,2
2015-07-25,TETE-Charcuterie,7:30,2
2015-07-25,TETE-Charcuterie,8:30,2
2015-07-25,TETE-Charcuterie,8:45,2
2015-07-25,TETE-Charcuterie,9:00,2
2015-07-25,TETE-Charcuterie,9:15,2
2015-07-25,TETE-Charcuterie,9:30,2
2015-07-25,TETE-Charcuterie,10:15,2
2015-07-25,TETE-Charcuterie,10:30,2
2015-07-25,TETE-Charcuterie,5:00,4
2015-07-25,TETE-Charcuterie,5:15,4
2015-07-25,TETE-Charcuterie,5:30,4
2015-07-25,TETE-Charcuterie,6:30,4
2015-07-25,TETE-Charcuterie,6:45,4
2015-07-25,TETE-Charcuterie,7:00,4
2015-07-25,TETE-Charcuterie,7:15,4
2015-07-25,TETE-Charcuterie,7:30,4
2015-07-25,TETE-Charcuterie,8:30,4
2015-07-25,TETE-Charcuterie,8:45,4
2015-07-25,TETE-Charcuterie,9:00,4
2015-07-25,TETE-Charcuterie,9:15,4
2015-07-25,TETE-Charcuterie,9:30,4
2015-07-25,TETE-Charcuterie,10:15,4
2015-07-25,TETE-Charcuterie,10:30,4
2015-07-25,TETE-Charcuterie,5:00,6
2015-07-25,TETE-Charcuterie,5:15,6
2015-07-25,TETE-Charcuterie,5:30,6
2015-07-25,TETE-Charcuterie,6:30,6
2015-07-25,TETE-Charcuterie,6:45,6
2015-07-25,TETE-Charcuterie,7:00,6
2015-07-25,TETE-Charcuterie,7:15,6
2015-07-25,TETE-Charcuterie,7:30,6
2015-07-25,TETE-Charcuterie,8:30,6
2015-07-25,TETE-Charcuterie,8:45,6
2015-07-25,TETE-Charcuterie,9:00,6
2015-07-25,TETE-Charcuterie,9:15,6
2015-07-25,TETE-Charcuterie,9:30,6
